,trade_date,pre_close,upper_limit,lower_limit,turn_rate,adj_factor,margin_ratio,multiplier,is_adjusted,is_suspended,position,settle_price,pre_settle,conversion_price,exercise_price,is_st,symbol,sec_type1,sec_type2,board,exchange,sec_id,sec_name,sec_abbr,price_tick,trade_n,listed_date,delisted_date,underlying_symbol,option_type,option_margin_ratio1,option_margin_ratio2,call_or_put,conversion_start_date
114,2023-06-27 00:00:00+08:00,7.16,7.88,6.44,0.0627,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
115,2023-06-28 00:00:00+08:00,7.19,7.91,6.47,0.0539,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
116,2023-06-29 00:00:00+08:00,7.21,7.93,6.49,0.0737,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
117,2023-06-30 00:00:00+08:00,7.18,7.9,6.46,0.0662,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
118,2023-07-03 00:00:00+08:00,7.24,7.96,6.52,0.0711,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
119,2023-07-04 00:00:00+08:00,7.32,8.05,6.59,0.0594,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
120,2023-07-05 00:00:00+08:00,7.28,8.01,6.55,0.0388,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
121,2023-07-06 00:00:00+08:00,7.25,7.98,6.53,0.0505,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
122,2023-07-07 00:00:00+08:00,7.21,7.93,6.49,0.0502,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
123,2023-07-10 00:00:00+08:00,7.22,7.94,6.5,0.0389,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
124,2023-07-11 00:00:00+08:00,7.22,7.94,6.5,0.0479,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
125,2023-07-12 00:00:00+08:00,7.28,8.01,6.55,0.0491,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
126,2023-07-13 00:00:00+08:00,7.25,7.98,6.53,0.0917,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
127,2023-07-14 00:00:00+08:00,7.4,8.14,6.66,0.0667,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
128,2023-07-17 00:00:00+08:00,7.44,8.18,6.7,0.0477,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
129,2023-07-18 00:00:00+08:00,7.42,8.16,6.68,0.041,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
130,2023-07-19 00:00:00+08:00,7.39,8.13,6.65,0.062,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
131,2023-07-20 00:00:00+08:00,7.41,8.15,6.67,0.0909,11.43443108,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
132,2023-07-21 00:00:00+08:00,7.1,7.81,6.39,0.0942,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
133,2023-07-24 00:00:00+08:00,7.12,7.83,6.41,0.088,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
134,2023-07-25 00:00:00+08:00,7.13,7.84,6.42,0.1071,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
135,2023-07-26 00:00:00+08:00,7.27,8.0,6.54,0.0777,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
136,2023-07-27 00:00:00+08:00,7.29,8.02,6.56,0.0893,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
137,2023-07-28 00:00:00+08:00,7.37,8.11,6.63,0.1585,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
138,2023-07-31 00:00:00+08:00,7.5,8.25,6.75,0.1799,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
139,2023-08-01 00:00:00+08:00,7.6,8.36,6.84,0.1054,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
140,2023-08-02 00:00:00+08:00,7.6,8.36,6.84,0.1453,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
141,2023-08-03 00:00:00+08:00,7.48,8.23,6.73,0.0999,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
142,2023-08-04 00:00:00+08:00,7.56,8.32,6.8,0.1167,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
143,2023-08-07 00:00:00+08:00,7.58,8.34,6.82,0.0886,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
144,2023-08-08 00:00:00+08:00,7.52,8.27,6.77,0.092,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
145,2023-08-09 00:00:00+08:00,7.52,8.27,6.77,0.0606,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
146,2023-08-10 00:00:00+08:00,7.55,8.31,6.8,0.1801,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
147,2023-08-11 00:00:00+08:00,7.42,8.16,6.68,0.1262,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
148,2023-08-14 00:00:00+08:00,7.23,7.95,6.51,0.1507,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
149,2023-08-15 00:00:00+08:00,7.1,7.81,6.39,0.1064,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
150,2023-08-16 00:00:00+08:00,7.17,7.89,6.45,0.0782,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
151,2023-08-17 00:00:00+08:00,7.14,7.85,6.43,0.1267,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
152,2023-08-18 00:00:00+08:00,7.1,7.81,6.39,0.0959,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
153,2023-08-21 00:00:00+08:00,7.07,7.78,6.36,0.1449,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
154,2023-08-22 00:00:00+08:00,6.96,7.66,6.26,0.1122,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
155,2023-08-23 00:00:00+08:00,7.01,7.71,6.31,0.1027,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
156,2023-08-24 00:00:00+08:00,7.02,7.72,6.32,0.0838,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
157,2023-08-25 00:00:00+08:00,6.99,7.69,6.29,0.0842,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
158,2023-08-28 00:00:00+08:00,7.05,7.76,6.35,0.2271,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
159,2023-08-29 00:00:00+08:00,7.15,7.87,6.44,0.1718,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
160,2023-08-30 00:00:00+08:00,7.07,7.78,6.36,0.0978,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
161,2023-08-31 00:00:00+08:00,7.03,7.73,6.33,0.1122,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
162,2023-09-01 00:00:00+08:00,6.98,7.68,6.28,0.0742,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
163,2023-09-04 00:00:00+08:00,7.01,7.71,6.31,0.1254,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
164,2023-09-05 00:00:00+08:00,7.11,7.82,6.4,0.0761,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
165,2023-09-06 00:00:00+08:00,7.04,7.74,6.34,0.057,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
166,2023-09-07 00:00:00+08:00,7.09,7.8,6.38,0.0691,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
167,2023-09-08 00:00:00+08:00,7.04,7.74,6.34,0.0627,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
168,2023-09-11 00:00:00+08:00,7.0,7.7,6.3,0.0848,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
169,2023-09-12 00:00:00+08:00,7.04,7.74,6.34,0.0715,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
170,2023-09-13 00:00:00+08:00,7.06,7.77,6.35,0.0683,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
171,2023-09-14 00:00:00+08:00,7.05,7.76,6.35,0.1212,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
172,2023-09-15 00:00:00+08:00,7.11,7.82,6.4,0.1161,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
173,2023-09-18 00:00:00+08:00,7.12,7.83,6.41,0.0759,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
174,2023-09-19 00:00:00+08:00,7.07,7.78,6.36,0.0962,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
175,2023-09-20 00:00:00+08:00,7.13,7.84,6.42,0.0555,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
176,2023-09-21 00:00:00+08:00,7.13,7.84,6.42,0.093,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
177,2023-09-22 00:00:00+08:00,7.1,7.81,6.39,0.1096,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
178,2023-09-25 00:00:00+08:00,7.18,7.9,6.46,0.1047,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
179,2023-09-26 00:00:00+08:00,7.16,7.88,6.44,0.0746,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
180,2023-09-27 00:00:00+08:00,7.15,7.87,6.44,0.1093,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
181,2023-09-28 00:00:00+08:00,7.13,7.84,6.42,0.0764,11.94978557,1.0,1,False,False,0,0.0,0.0,0.0,0.0,False,SHSE.600000,1010,101001,10100101,SHSE,600000,浦发银行,PFYH,0.01,1,1999-11-10 00:00:00+08:00,2038-01-01 00:00:00+08:00,,,0.0,0.0,,
